gene,LR_stat,pvalue,padj
ENSG00000255043,5.345817773730976,0.020772037773603615,0.03337853710524911
ENSG00000229466,5.3446981355707655,0.020785382061862485,0.033398329813038134
ENSG00000228623,5.344290449208092,0.02079024323123022,0.0334044904088765
ENSG00000176986,5.344157943178742,0.02079182345951995,0.033405379041127746
ENSG00000225422,5.343598055111719,0.020798501893675738,0.03341445826142975
ENSG00000248780,5.34191013135184,0.02081864915446889,0.03344517426406033
ENSG00000141642,5.341135077947006,0.02082790704981167,0.03345839432323908
ENSG00000254976,5.3408594662471875,0.020831200216519505,0.03346203168238898
ENSG00000107518,5.339624209334978,0.020845966395400796,0.033484097353248615
ENSG00000160439,5.339446672202776,0.02084808955255143,0.03348585383386397
ENSG00000253228,5.339200461840858,0.02085103433958064,0.033487275989720566
ENSG00000087266,5.339277483691877,0.02085011307722395,0.033487275989720566
ENSG00000287151,5.337395159265855,0.020872639726543275,0.03352031945023161
ENSG00000198732,5.337069292146374,0.02087654208631761,0.03352493095650905
ENSG00000148019,5.336604708864209,0.02088210692072686,0.03353221158721567
ENSG00000147162,5.335973940718627,0.02088966479448481,0.03354269173724869
ENSG00000171540,5.3351091336901755,0.020900031527287952,0.033557680835865654
ENSG00000258376,5.33408684011256,0.02091229297138525,0.033575710506289054
ENSG00000262461,5.333344688779181,0.020921199038122274,0.03358835143988807
ENSG00000138175,5.331527920169997,0.020943017444979235,0.033621720473176755
ENSG00000225733,5.331147225733159,0.020947592362423616,0.03362740504520168
ENSG00000213713,5.330942393208935,0.020950054323286876,0.03362907609049181
ENSG00000124467,5.33088856191766,0.02095070139196404,0.03362907609049181
ENSG00000188585,5.330585894716767,0.020954339929904895,0.03363325649987005
ENSG00000284623,5.330237292199693,0.02095853149333036,0.033638324099397425
ENSG00000227896,5.329563585386883,0.02096663453896711,0.033649668795711025
ENSG00000162482,5.326921108634382,0.020998448385236734,0.03369906431703277
ENSG00000239697,5.326221234903449,0.021006882813742325,0.03371057547588986
ENSG00000197376,5.326153916748661,0.02100769427371809,0.03371057547588986
ENSG00000277009,5.325062644192473,0.02102085311210923,0.0337300268853373
ENSG00000137501,5.324910158364211,0.021022692503681883,0.0337313141055179
ENSG00000279465,5.32449904702334,0.021027652448573075,0.03373760793944221
ENSG00000244953,5.32414937064145,0.02103187215083137,0.03374271353605337
ENSG00000276232,5.32334627995468,0.021041566725725127,0.033756601867306266
ENSG00000219529,5.323234218410435,0.021042919853489175,0.033757107456971094
ENSG00000268379,5.322545637527541,0.021051236350307412,0.03376878310075455
ENSG00000254622,5.3220451613220465,0.021057283103641015,0.03377681682350743
ENSG00000263786,5.321566659941808,0.021063066038177345,0.033784426597632845
ENSG00000261349,5.320177769469357,0.0210798608035906,0.03380969734449738
ENSG00000092140,5.318390776825418,0.021101489898581932,0.033842718930943955
ENSG00000284428,5.318204328650593,0.021103747920983875,0.03384467132926858
ENSG00000185721,5.31797359547054,0.02110654261312491,0.03384748416489391
ENSG00000179913,5.317815924130463,0.021108452584158225,0.03384887801104452
ENSG00000258745,5.3174788901681485,0.0211125358861557,0.03385375663591143
ENSG00000135406,5.316383143436252,0.0211258169493881,0.03387338257792239
ENSG00000196383,5.316192663279797,0.021128126557566924,0.03387541569242711
ENSG00000277558,5.315894443668002,0.021131743052086795,0.033879543876754584
ENSG00000175611,5.315468696635081,0.021136907175727828,0.033886152773785885
ENSG00000133243,5.3152819980205015,0.021139172159532805,0.03388811342102459
ENSG00000170473,5.3143394230537595,0.021150611094487272,0.033904779870608984
ENSG00000163606,5.313881513550536,0.021156170521188292,0.03391034882651974
ENSG00000214826,5.3139571700463595,0.02115525188005975,0.03391034882651974
ENSG00000220494,5.313297085274579,0.02116326819506059,0.03392005363164755
ENSG00000184210,5.312617634742579,0.021171522979079444,0.033931611981353325
ENSG00000257591,5.31242437838814,0.02117387149895321,0.03393370368545589
ENSG00000280288,5.311908282661444,0.021180144599320144,0.033942084490937705
ENSG00000169599,5.311786129732958,0.021181629639474613,0.03394279177802382
ENSG00000163501,5.311091572056342,0.021190075579630065,0.03395465303511672
ENSG00000075407,5.310953537360416,0.021191754520347033,0.03395567032126552
ENSG00000258966,5.310277436463723,0.021199980045813003,0.03396717662084592
ENSG00000234534,5.309841526078472,0.021205285136647954,0.033974002818565684
ENSG00000122085,5.309747434400273,0.021206430425947706,0.03397416405481139
ENSG00000105497,5.309471200306517,0.021209793133109466,0.03397787755652362
ENSG00000286826,5.308720924945725,0.021218929318428476,0.03399083929139646
ENSG00000231768,5.308072870334753,0.02122682402949389,0.034001811115953316
ENSG00000227082,5.307104287470185,0.021238629138788205,0.034019045353214636
ENSG00000224968,5.306756650105305,0.021242867807830343,0.0340241589188012
ENSG00000224521,5.306491423198653,0.021246102252439874,0.034027663619316924
ENSG00000131634,5.305432617178721,0.021259019482465724,0.03404357408622148
ENSG00000255553,5.30555543572813,0.021257520703032436,0.03404357408622148
ENSG00000228625,5.305419730667039,0.02125917674549757,0.03404357408622148
ENSG00000211697,5.30310643385185,0.02128742703091879,0.03408713451007094
ENSG00000196593,5.302456306204769,0.021295373468912814,0.034098180097286324
ENSG00000167904,5.302249888710345,0.021297897129236854,0.03410054206562825
ENSG00000255582,5.300842758943893,0.02131510894909607,0.03412642018621092
ENSG00000100490,5.297821658579029,0.02135211130188903,0.034183979706608005
ENSG00000146360,5.297517925718379,0.021355835090554078,0.03418825837140043
ENSG00000254858,5.297419962944971,0.02135703626521691,0.03418849839620911
ENSG00000189306,5.29711354492286,0.021360793874236037,0.03419283055460473
ENSG00000257162,5.296310983798825,0.021370638938241676,0.03420450701406427
ENSG00000101333,5.296175998022863,0.021372295278051782,0.03420450701406427
ENSG00000231889,5.296251074159058,0.021371374041674097,0.03420450701406427
ENSG00000280090,5.296202235048,0.02137197332684244,0.03420450701406427
ENSG00000151577,5.294977674281043,0.02138700510973022,0.03422468042014694
ENSG00000178882,5.295010307671154,0.02138660438496171,0.03422468042014694
ENSG00000142615,5.293687646932324,0.02140285235032754,0.03424835485816534
ENSG00000149599,5.293244382013205,0.02140830040960394,0.03425538725319258
ENSG00000164049,5.292606472051713,0.02141614332286589,0.03426625076976505
ENSG00000187260,5.291280785166571,0.02143245176491154,0.034289336643232804
ENSG00000264112,5.291262198932137,0.021432680501925972,0.034289336643232804
ENSG00000174680,5.291079378445684,0.021434930571246267,0.03429124954685774
ENSG00000213777,5.2907323269685165,0.021439202591853678,0.034296396787617575
ENSG00000259203,5.289697306111371,0.021451948388033947,0.03431509839533914
ENSG00000165799,5.288159126134412,0.021470904847622777,0.03434373241463643
ENSG00000288547,5.287936550816249,0.021473649291684046,0.03434643300369589
ENSG00000213081,5.287329027292484,0.021481142152273543,0.0343567278979168
ENSG00000264404,5.285838342463807,0.021499538910268474,0.03438446050847068
ENSG00000206149,5.2856715814696775,0.021501597946184142,0.03438606256912868
ENSG00000168301,5.284631257588028,0.021514447672429302,0.0344049204505456
ENSG00000119608,5.284230077422405,0.021519405037228493,0.034411155994726376
ENSG00000286672,5.2833453725263935,0.02153034147521559,0.03442695144584106
ENSG00000114423,5.282901403414523,0.021535831847316837,0.034434037528930095
ENSG00000213414,5.281480027431143,0.02155341913524396,0.034460463945548594
ENSG00000211965,5.280922246141787,0.02156032486215371,0.03446981049881835
ENSG00000163378,5.280286295930913,0.021568201170773186,0.03447914975534974
ENSG00000180304,5.280279385067871,0.021568286778883068,0.03447914975534974
ENSG00000169181,5.280056896935755,0.021571043031989843,0.03448186097254233
ENSG00000015592,5.279264406681397,0.021580863614568867,0.03449586387855149
ENSG00000281887,5.27862064842186,0.021588844509822028,0.03450692491022913
ENSG00000132911,5.277538294728055,0.021602269714636836,0.034526686438933515
ENSG00000255713,5.2772830672498,0.02160543674247736,0.0345300512918988
ENSG00000100344,5.276082069998826,0.0216203459494318,0.034552181374320444
ENSG00000175707,5.275290429524167,0.021630179217243216,0.034566197656291285
ENSG00000257818,5.274214586649966,0.02164355009516961,0.03458586557562431
ENSG00000181610,5.273824393508864,0.021648401640031907,0.03459191854454467
ENSG00000256642,5.273347174899804,0.02165433676444954,0.03459970228227513
ENSG00000248385,5.2729674824970205,0.021659060167924106,0.03460554924005049
ENSG00000174950,5.272836207075237,0.021660693492727975,0.03460645872325109
ENSG00000165813,5.272411704449565,0.021665976014601684,0.034613198012815045
ENSG00000270484,5.2722643793763115,0.021667809643515782,0.034614427017704105
ENSG00000164694,5.271954635647365,0.02167166528233452,0.034618885913457596
ENSG00000139318,5.271517678959768,0.02167710565516363,0.03462587574249664
ENSG00000270231,5.270261201304122,0.02169275743727979,0.03464809859843999
ENSG00000257711,5.2702297999000125,0.02169314875042848,0.03464809859843999
ENSG00000116726,5.269642155380408,0.021700473116316017,0.03465809491179245
ENSG00000241458,5.268294893891101,0.021717274969830898,0.03468322611318211
ENSG00000239521,5.267960681381679,0.0217214450576722,0.03468818247805624
ENSG00000260205,5.267601500018807,0.021725927615195127,0.034693637331895115
ENSG00000160870,5.265779036129821,0.021748686599173783,0.03472827542487012
ENSG00000236049,5.265342701661066,0.021754139219466916,0.03473527669361268
ENSG00000285205,5.264520703985813,0.021764415096430203,0.034749978288875404
ENSG00000278720,5.262234611666434,0.02179302020910358,0.034793942230754375
ENSG00000227449,5.261989253753461,0.021796092603797196,0.03479713924994808
ENSG00000286539,5.261617651172249,0.021800746700211048,0.03480286099471155
ENSG00000187268,5.2614044000816405,0.021803418005242676,0.03480541699143485
ENSG00000181690,5.261110697906937,0.021807097641478583,0.03480958228605902
ENSG00000261520,5.260146159769227,0.021819186344639096,0.03482716948713387
ENSG00000108010,5.259632560519759,0.02182562619359445,0.034835738862783606
ENSG00000196917,5.258449184787847,0.021840471639450756,0.034857722857055386
ENSG00000273046,5.258353893777723,0.021841667519821147,0.03485792084991772
ENSG00000175283,5.257968566529059,0.021846503980212095,0.034863928673853364
ENSG00000283528,5.2574461109315145,0.021853063387646934,0.03487268535294669
ENSG00000204398,5.256857076075994,0.02186046114101954,0.034882778922930055
ENSG00000169598,5.256765462204408,0.021861611962731026,0.0348829037509537
ENSG00000287901,5.256593183674395,0.021863776235871938,0.03488464557440157
ENSG00000114904,5.256402846051229,0.021866167636915755,0.03488674960202973
ENSG00000230750,5.255940004062261,0.021871983911953868,0.03489431742872522
ENSG00000175899,5.254992952675603,0.02188388996834848,0.03491159960515203
ENSG00000249717,5.254844709454807,0.02188575424678544,0.034912861118063285
ENSG00000254489,5.254375273815543,0.02189165886496843,0.03492056747138039
ENSG00000186118,5.254061597239183,0.02189560524638235,0.03492514953273073
ENSG00000266505,5.253876345604368,0.021897936252950768,0.03492715462572167
ENSG00000236383,5.2530319380402855,0.02190856462235357,0.03494239314639708
ENSG00000253537,5.251372426554486,0.021929468093835218,0.03497401732776133
ENSG00000166922,5.250494348075854,0.02194053686609641,0.034989954394115015
ENSG00000268006,5.249182323545632,0.0219570866054103,0.035014630311913
ENSG00000239835,5.2477855111824905,0.021974720060337655,0.03504103190989464
ENSG00000279968,5.2476509087575245,0.021976420065210618,0.03504202458132868
ENSG00000287466,5.247527882676367,0.02197797398205489,0.03504278422534633
ENSG00000233420,5.244939699360607,0.022010691182213583,0.035093229661140805
ENSG00000272977,5.243749603419186,0.022025752100950553,0.0351155208503904
ENSG00000058063,5.242051330300637,0.022047262597865346,0.035148091872930234
ENSG00000269696,5.241894758326917,0.022049246849363352,0.035149532181510464
ENSG00000279587,5.241263953447692,0.022057242973622743,0.03515888428498536
ENSG00000114529,5.241261382493352,0.022057275569354783,0.03515888428498536
ENSG00000242611,5.240774543694843,0.022063448833138724,0.035167000732765026
ENSG00000241345,5.239928844765931,0.02207417680737475,0.035182375796591114
ENSG00000215859,5.239054629166296,0.02208527220493907,0.03519833493330532
ENSG00000287068,5.238188256713418,0.0220962737581859,0.03521414294917047
ENSG00000197992,5.237957960277824,0.02209919911187053,0.035217079258930487
ENSG00000244720,5.2377361406533804,0.02210201716768187,0.03521984430042382
ENSG00000255153,5.234730599982413,0.022140237073241354,0.03527901960293754
ENSG00000246982,5.233609884534766,0.022154506150311615,0.03530002689826242
ENSG00000271862,5.233395760938696,0.022157233480155268,0.03530264291797029
ENSG00000251348,5.231971574243943,0.02217538244844852,0.035328092336564094
ENSG00000197938,5.231998470986834,0.022175039550095692,0.035328092336564094
ENSG00000150244,5.231801437249509,0.022177551600248833,0.035328092336564094
ENSG00000266865,5.231816691289179,0.022177357110779772,0.035328092336564094
ENSG00000254795,5.231514865790688,0.022181205723472527,0.03533045217645085
ENSG00000267669,5.231553134285843,0.02218071771905834,0.03533045217645085
ENSG00000259612,5.230889502183875,0.022189182010951165,0.035341425993445016
ENSG00000177558,5.2303619304041495,0.02219591330959865,0.03535041589886226
ENSG00000263843,5.229775257514612,0.022203401164675274,0.03536060979763818
ENSG00000131002,5.22942166177015,0.0222079154608347,0.03536606731060944
ENSG00000240882,5.226994547114962,0.022238927691117325,0.03541372013761532
ENSG00000285541,5.226661804208148,0.022243182778113706,0.035418761766050424
ENSG00000138660,5.225498109771899,0.022258070634275765,0.03544073308043654
ENSG00000184698,5.225291973998328,0.022260708931696307,0.03544146354710077
ENSG00000165609,5.225306192581098,0.02226052694002198,0.03544146354710077
ENSG00000227101,5.223850725160301,0.0222791642892675,0.03546911009475023
ENSG00000242412,5.223342590642862,0.02228567478929705,0.03547773828858577
ENSG00000090905,5.22297420395313,0.022290395995441848,0.035483517306106695
ENSG00000261668,5.222288118054493,0.02229919156438782,0.03549578131550197
ENSG00000101161,5.221712626997319,0.022306572088866716,0.035505791771443
ENSG00000213514,5.2211439804804565,0.022313867319759928,0.0355156654907861
ENSG00000181780,5.219815381721098,0.022330921700571636,0.03554107054644175
ENSG00000197385,5.219715681084214,0.022332202039107983,0.03554136896089404
ENSG00000287539,5.219498302135562,0.022334993846102137,0.035544072708109886
ENSG00000126500,5.217959085378677,0.022354772419692984,0.035573807732703196
ENSG00000189229,5.21719911085719,0.022364544604597376,0.03558761716560895
ENSG00000147432,5.216248414819083,0.022376775427106615,0.035605337366816446
ENSG00000275759,5.215344609735847,0.022388409417721574,0.035622106217374806
ENSG00000137642,5.214520339424234,0.022399025082231565,0.035637253252009934
ENSG00000237025,5.21359015332611,0.022411011085480485,0.03565457893170905
ENSG00000131080,5.2135010021061055,0.02241216020110961,0.0356546629193605
ENSG00000259439,5.21331705623323,0.02241453136639263,0.03565669091654378
ENSG00000232492,5.213000854283917,0.022418607994007255,0.03566143160582558
ENSG00000153002,5.212848656246179,0.022420570478181207,0.0356628090135679
ENSG00000274944,5.212718132321778,0.02242225363204222,0.035663741997421484
ENSG00000259326,5.21177043756498,0.0224344784303669,0.035681441095089604
ENSG00000151812,5.211564146557707,0.02243714039847349,0.03568392977843195
ENSG00000246100,5.210627516138881,0.02244923074414749,0.035701412335509275
ENSG00000138801,5.207438157192231,0.022490450733780202,0.03576521631040045
ENSG00000285535,5.207261544046723,0.022492735612014498,0.035767100898393085
ENSG00000254294,5.207051370099979,0.022495454986224614,0.03576792740109499
ENSG00000196970,5.20706925266211,0.022495223596150977,0.03576792740109499
ENSG00000173862,5.206697513109648,0.022500034199535005,0.035773459410280005
ENSG00000230148,5.204311958351873,0.022530930542687486,0.03582083120401264
ENSG00000258846,5.204094328538099,0.02253375134715174,0.03582356461416967
ENSG00000287964,5.20329717921144,0.022544086707655942,0.035838243616501446
ENSG00000273723,5.203108365490284,0.022546535472693075,0.035839591626075036
ENSG00000270432,5.203061856806553,0.022547138695944137,0.035839591626075036
ENSG00000116906,5.201587678034223,0.022566267641613975,0.03586824477007818
ENSG00000104853,5.201482857231602,0.022567628436726817,0.03586865467790194
ENSG00000128510,5.201067408194289,0.022573022677976864,0.03587547493198277
ENSG00000260484,5.199187198506144,0.02259745226309603,0.03591084237399479
ENSG00000163157,5.1991847228827135,0.022597484446952937,0.03591084237399479
ENSG00000171475,5.198720787153759,0.022603516591019102,0.03591867324211488
ENSG00000244153,5.198507537291229,0.02260628984925315,0.03592132498546006
ENSG00000284951,5.197991253682063,0.022613005441749028,0.035930240520645
ENSG00000285437,5.197697447396744,0.02261682806902096,0.0359345587210269
ENSG00000286141,5.197396143973617,0.02262074893485531,0.03593903257739934
ENSG00000241975,5.19712020885877,0.02262434030045598,0.035942982524128246
ENSG00000184905,5.196727280104466,0.022629455387794203,0.03594935268277858
ENSG00000214249,5.196585461389546,0.022631301856784972,0.03595052991678605
ENSG00000235707,5.194613059569374,0.02265699857245377,0.035989592047149625
ENSG00000151303,5.194237496805003,0.022661894880404237,0.035995611492088235
ENSG00000170091,5.192407920796483,0.02268576321913133,0.036031763597020365
ENSG00000152147,5.191540153412457,0.022697093072788502,0.036047170516727824
ENSG00000246350,5.191495191257917,0.022697680273093674,0.036047170516727824
ENSG00000253119,5.1910687205826225,0.022703250711524642,0.03605425653792687
ENSG00000259278,5.190871052089196,0.02270583308156692,0.036056596849546846
ENSG00000263958,5.190258829646007,0.022713833176565345,0.036067539796311616
ENSG00000167863,5.189426259991857,0.02272471730273351,0.03608306103503072
ENSG00000277938,5.1890528167321746,0.0227296010567833,0.036089053633193695
ENSG00000186076,5.188189221520612,0.022740899005069086,0.03610522932253744
ENSG00000184984,5.187933316956706,0.0227442479835653,0.03610878364273911
ENSG00000112640,5.187513546850115,0.022749742548839956,0.036115743784700435
ENSG00000100170,5.186993100905104,0.02275655681700517,0.03612479820386792
ENSG00000266908,5.186903518627946,0.022757729943083862,0.03612489716951256
ENSG00000054611,5.185285186438335,0.02277893363421278,0.03615679045594553
ENSG00000166840,5.1849945250389675,0.02278274410270969,0.03616107387546728
ENSG00000255111,5.184268365836598,0.022792266681095477,0.03617442277109888
ENSG00000259494,5.184160666830704,0.02279367935655195,0.03617489947461362
ENSG00000225354,5.18327302486263,0.022805325910762706,0.036189851140325205
ENSG00000242573,5.183276856121686,0.022805275628407787,0.036189851140325205
ENSG00000110484,5.183021766113145,0.022808623741216724,0.036193318434342536
ENSG00000258758,5.182061481508062,0.022821232258683113,0.036211559109918634
ENSG00000275549,5.180532883966534,0.02284131761771397,0.03624166129498433
ENSG00000288052,5.17865615644417,0.02286600236992224,0.036279057911728516
ENSG00000287440,5.177760904106593,0.022877787437347957,0.03629598531818285
ENSG00000230450,5.1774883264788585,0.022881376888882605,0.036299909228304394
ENSG00000185479,5.17730189672302,0.02288383223419368,0.036302033653014334
ENSG00000120833,5.177117469077321,0.02288626147972509,0.03630345258517576
ENSG00000248118,5.177064499177589,0.022886959238480373,0.03630345258517576
ENSG00000246790,5.17387442781318,0.022929021899453506,0.036368398859443374
ENSG00000268069,5.170622450155531,0.022971983309206762,0.03643476426149828
ENSG00000273855,5.170144610711542,0.022978303004887228,0.03644301035428374
ENSG00000183979,5.169606618875369,0.022985420406629428,0.03645252072289473
ENSG00000125354,5.1689286525693845,0.022994392865280704,0.03646497195068554
ENSG00000267213,5.168418991061091,0.023001140306034187,0.03647389365804495
ENSG00000259684,5.166922139169918,0.023020969090680417,0.03650297311640292
ENSG00000236700,5.16686523946032,0.023021723190164822,0.03650297311640292
ENSG00000233056,5.166518906921267,0.02302631373406936,0.03650491251142653
ENSG00000132329,5.166561093354063,0.02302575451359275,0.03650491251142653
ENSG00000185155,5.16660586669263,0.023025161016669782,0.03650491251142653
ENSG00000079101,5.165751876324537,0.02303648389486698,0.036519255628996536
ENSG00000113209,5.164554902711612,0.02305236403142878,0.03654264881215279
ENSG00000212855,5.163980723266203,0.023059985643223764,0.03655294892474159
ENSG00000226355,5.163851387690487,0.02306170279370419,0.03655388918300261
ENSG00000235485,5.16082397070171,0.023101934808580655,0.03661587425530776
ENSG00000286870,5.160174843103137,0.02311057067803193,0.03662777678318491
ENSG00000034677,5.159519627047443,0.023119290941105975,0.03663981189935425
ENSG00000259192,5.158314612304011,0.023135337375395453,0.03666345590695892
ENSG00000239906,5.158211089263333,0.02313671646601653,0.036663854841289756
ENSG00000258458,5.157082836681078,0.023151752101798758,0.03668589367836188
ENSG00000181467,5.156410068900337,0.023160722549112348,0.03669832003616233
ENSG00000280245,5.156182460228319,0.02316375821822925,0.03670134194549604
ENSG00000124449,5.155750747450876,0.023169517203920454,0.03670867825332007
ENSG00000251682,5.155621978420667,0.02317123525146031,0.0367096118885421
ENSG00000184789,5.155479798569791,0.023173132380755242,0.03671082913375819
ENSG00000141098,5.155251205123221,0.0231761828785579,0.036713873335434
ENSG00000104643,5.155067472138381,0.023178635031324637,0.03671596943591349
ENSG00000279315,5.153393361915911,0.023200990578497397,0.036749591642016965
ENSG00000144452,5.153145102887441,0.02320430765513583,0.0367530557424793
ENSG00000264151,5.152034505937715,0.023219152754397173,0.036774777728572364
ENSG00000167549,5.1509748026848206,0.023233326749233285,0.03679543474743438
ENSG00000261812,5.1497035573884755,0.023250342047935517,0.03682058940801319
ENSG00000047617,5.148969741493645,0.023260169870230125,0.036834359668871997
ENSG00000270812,5.148428469848275,0.02326742175314493,0.03684404957911089
ENSG00000285961,5.1483115483809385,0.023268988558705538,0.03684473664278794
ENSG00000237993,5.147252775156016,0.023283181625599714,0.03686541542491499
ENSG00000242294,5.146830480406305,0.02328884507494041,0.03687258748489421
ENSG00000276023,5.145857337060085,0.023301901464711665,0.03689146331590657
ENSG00000224431,5.143309999117814,0.023336114326867278,0.036943830508610116
ENSG00000224504,5.1425146692782295,0.023346806932821405,0.03695895906684276
ENSG00000228751,5.142190902311765,0.023351161188725905,0.03696405277097804
ENSG00000271911,5.139691706351336,0.02338480056042621,0.03701550101363677
ENSG00000280296,5.138187759037969,0.0234050680219304,0.03704577905335185
ENSG00000254831,5.1380514860500455,0.023406905360699726,0.037046884180488446
ENSG00000187766,5.137782434719668,0.023410533359857193,0.037050823199633834
ENSG00000197405,5.137573527222787,0.023413350756890883,0.037053478993460114
ENSG00000163249,5.137109366927565,0.02341961183783071,0.03706158416573064
ENSG00000134709,5.136321399121353,0.023430244749832022,0.03707660664431866
ENSG00000228446,5.135206594332647,0.023445296582741634,0.03709861993207431
ENSG00000131910,5.134522808348338,0.023454533861691353,0.037111430877197926
ENSG00000248711,5.132693452971743,0.023479265220079832,0.03714875521709736
ENSG00000286637,5.132545013140784,0.023481273188546224,0.03715012486076573
ENSG00000226875,5.1322463642985285,0.023485313597016583,0.0371547097729325
ENSG00000254579,5.131215812387169,0.023499261430495775,0.037174967421081014
ENSG00000006744,5.130325641085286,0.023511316220486522,0.037192228519026344
ENSG00000272103,5.1300152536867145,0.02351552102579602,0.03719603626148326
ENSG00000119638,5.129979107396359,0.023516010748796425,0.03719603626148326
ENSG00000283483,5.128818592776721,0.023531739442231563,0.037219104665900934
ENSG00000101856,5.126930812510696,0.023557348227932217,0.03725779696876971
ENSG00000287917,5.125996273953402,0.023570036455087425,0.03727605162382577
ENSG00000141337,5.125904716393538,0.023571279912926024,0.037276205462104556
ENSG00000248927,5.125343113744723,0.0235789086167723,0.037285640018316975
ENSG00000242534,5.125296735819889,0.023579538720150214,0.037285640018316975
ENSG00000067646,5.1239868109385815,0.023597342937636816,0.03731197914322367
ENSG00000204687,5.123441741719429,0.023604755508447758,0.03732188529562633
ENSG00000282890,5.122258390013843,0.023620856600620452,0.03734552738771892
ENSG00000255223,5.1214588928453795,0.023631741282320592,0.037359104121311985
ENSG00000287044,5.121502304310677,0.023631150127325647,0.037359104121311985
ENSG00000188060,5.119902683453167,0.023652943073736866,0.03739080419209986
ENSG00000260029,5.119707501011489,0.023655603630620428,0.03739319244070369
ENSG00000211821,5.119263298683182,0.023661659766541405,0.037400947699998036
ENSG00000177143,5.1188943239206735,0.0236666914925046,0.037407083044286284
ENSG00000227351,5.118199608442932,0.023676168371734606,0.03742024336810774
ENSG00000287918,5.117083342670809,0.023691404023135645,0.037442503724386116
ENSG00000181109,5.116694554460035,0.023696712890081854,0.03744821567833226
ENSG00000227395,5.116616212630161,0.023697782789851747,0.03744821567833226
ENSG00000106066,5.116565702043165,0.023698472630089056,0.03744821567833226
ENSG00000162426,5.116041800926622,0.023705628953976463,0.03745770405408719
ENSG00000248907,5.115299031109245,0.023715778796929814,0.037471921393079304
ENSG00000051523,5.114845231302699,0.02372198212417077,0.03747990199389243
ENSG00000197608,5.11455501581902,0.02372595017784121,0.037484350336835164
ENSG00000285864,5.114443958456651,0.023727468823309162,0.037484928644304895
ENSG00000287031,5.112378676622913,0.02375572874123756,0.03752775101386933
ENSG00000244701,5.112291053560177,0.023756928487588997,0.03752782340554543
ENSG00000124827,5.111269201160274,0.023770924464215564,0.03754810847662434
ENSG00000167390,5.110927346722232,0.023775608641081393,0.03755368354663667
ENSG00000287117,5.109023509845658,0.023801713019331684,0.037591264122703236
ENSG00000188917,5.109085738833386,0.02380085929941427,0.037591264122703236
ENSG00000256810,5.107741968557165,0.023819301557593327,0.03761721581391979
ENSG00000235489,5.106810480462496,0.023832094244349695,0.03763559138655632
ENSG00000248529,5.106497623996398,0.023836392489135782,0.03764055142178557
ENSG00000136122,5.105089171923543,0.023855752766935537,0.03766929459537179
ENSG00000287586,5.1042170705162855,0.023867748660374045,0.03768640685209908
ENSG00000175097,5.1038575729072795,0.023872695428230836,0.037692387645253095
ENSG00000286708,5.1032757776245745,0.023880703315388437,0.03770137054480887
ENSG00000231722,5.103290239508116,0.023880504226842833,0.03770137054480887
ENSG00000226791,5.10291340637088,0.0238856924369406,0.03770741660279512
ENSG00000099974,5.101664401062963,0.02390289700919831,0.03773274519625024
ENSG00000265494,5.0992500328173955,0.023936190462917024,0.037783467758820924
ENSG00000174628,5.09749771021773,0.023960384619632204,0.03781982278196848
ENSG00000226928,5.09695020495597,0.02396794917469382,0.03782992686529447
ENSG00000164591,5.095845504766895,0.02398321970458315,0.03785219213978711
ENSG00000256633,5.095639823959325,0.023986063992987684,0.03785484413936747
ENSG00000288536,5.094974874496934,0.02399526174259482,0.03786752243753245
ENSG00000232110,5.094397028313093,0.02400325762890802,0.037878302906853636
ENSG00000247746,5.0934988657555165,0.024015691347216653,0.0378960851040359
ENSG00000213089,5.093309741208672,0.024018310345413962,0.037898378974991646
ENSG00000225603,5.091988299426032,0.024036617951332245,0.03792542640273759
ENSG00000279076,5.091531125818861,0.024042955126244707,0.037933584952007486
ENSG00000233690,5.090718933743832,0.024054217713870965,0.03794951336424331
ENSG00000048471,5.0895750721165545,0.024070088813785178,0.037972710570066535
ENSG00000265123,5.089444455911061,0.024071901806879827,0.037972964748207626
ENSG00000287575,5.0893952275131635,0.024072585148939073,0.037972964748207626
ENSG00000259025,5.089132613785465,0.02407623084438038,0.03797503174358304
ENSG00000163114,5.089160304994649,0.02407584639833403,0.03797503174358304
ENSG00000274369,5.088987932612382,0.024078239603644695,0.03797635831182021
ENSG00000247498,5.08886476668357,0.024079949781400146,0.037977213849507564
ENSG00000168830,5.088723708071486,0.02408190855660805,0.03797846135573693
ENSG00000240893,5.08829834418019,0.024087816267005235,0.037985936121589695
ENSG00000240602,5.0877742585688415,0.024095097151792078,0.037995575522235356
ENSG00000184227,5.085956724846771,0.02412036502169273,0.03803357630232683
ENSG00000168959,5.085607348814202,0.024125225295836005,0.038039395766080605
ENSG00000170364,5.085321549535692,0.024129201890350175,0.03804382139322094
ENSG00000288579,5.083896709404213,0.024149037181894956,0.03807324933244075
ENSG00000265194,5.0831994192218355,0.02415875036814046,0.038086716732399245
ENSG00000230282,5.081853401482072,0.024177511734009127,0.0381144467578015
ENSG00000234219,5.079083127597394,0.024216172574230577,0.03817354294310149
ENSG00000246477,5.077077127928955,0.02424420754363325,0.038215883953763116
ENSG00000268053,5.076074499285549,0.024258232460984314,0.038236138035968203
ENSG00000172081,5.074364955709323,0.024282165225931712,0.038272006274970974
ENSG00000216624,5.073644812737018,0.02429225420438644,0.03828605239811271
ENSG00000229671,5.07335139231353,0.024296366180090116,0.03829067750091543
