Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,chromosome condensation (GO:0030261),3/45,0.032163428652989,0.5127315750623946,0,0,4.586601307189542,15.763805743502816,TOP2A;NUSAP1;KMT5A
GO_Biological_Process_2021,positive regulation of endothelial cell proliferation (GO:0001938),4/77,0.0313830324353349,0.5127315750623946,0,0,3.524455423310128,12.199859803360942,ITGB3;HMGB1;THBS4;VEGFA
GO_Biological_Process_2021,negative regulation of developmental process (GO:0051093),4/77,0.0313830324353349,0.5127315750623946,0,0,3.524455423310128,12.199859803360942,VAT1;HYAL3;ANP32B;FOXM1
GO_Biological_Process_2021,positive regulation of CREB transcription factor activity (GO:0032793),2/18,0.030928635872364,0.5127315750623946,0,0,8.01099348534202,27.84679653105369,CAMK1D;VEGFA
GO_Biological_Process_2021,polyol metabolic process (GO:0019751),3/47,0.0359421860309938,0.5127315750623946,0,0,4.377673796791444,14.559458270588726,OCRL;PLCD3;NUDT4
GO_Biological_Process_2021,negative regulation of axonogenesis (GO:0050771),2/28,0.0691300448667471,0.5127315750623946,0,0,4.927336507141067,13.164689361990304,ARHGDIA;ULK1
GO_Biological_Process_2021,G2/M transition of mitotic cell cycle (GO:0000086),5/130,0.0514259082112437,0.5127315750623946,0,0,2.5744736842105262,7.640042043801968,PLK3;WEE1;PRKAR2B;PKMYT1;FOXM1
GO_Biological_Process_2021,negative regulation of kinase activity (GO:0033673),3/62,0.0709990557953608,0.5127315750623946,0,0,3.2622133599202394,8.628843697552389,GSTP1;DVL1;INPP5K
GO_Biological_Process_2021,dephosphorylation (GO:0016311),5/153,0.0890540677892614,0.5127315750623946,0,0,2.1718305476529163,5.252597352003387,DUSP4;PGP;INPP5K;PPP2R3B;PTPN7
GO_Biological_Process_2021,regulation of myeloid cell differentiation (GO:0045637),3/68,0.0880876788398342,0.5127315750623946,0,0,2.9601809954751133,7.191530640333197,ITGA2B;MYL9;GATA1
GO_Biological_Process_2021,regulation of intracellular protein transport (GO:0033157),2/32,0.087181544197857,0.5127315750623946,0,0,4.2694896851248645,10.416541338429449,PLK3;VAMP2
GO_Biological_Process_2021,peptidyl-threonine modification (GO:0018210),3/67,0.085128324735333,0.5127315750623946,0,0,3.006587009803922,7.407014101972158,GALNT1;ULK1;CIT
GO_Biological_Process_2021,organelle transport along microtubule (GO:0072384),2/31,0.0825457895432877,0.5127315750623946,0,0,4.416938110749186,11.017619764586309,UXT;ARHGAP21
GO_Biological_Process_2021,aminoglycan catabolic process (GO:0006026),2/31,0.0825457895432877,0.5127315750623946,0,0,4.416938110749186,11.017619764586309,HGSNAT;SDC4
GO_Biological_Process_2021,membrane organization (GO:0061024),7/242,0.082445520057006,0.5127315750623946,0,0,1.919008031562632,4.789110154249329,MTCH1;CHMP4B;SNX9;OCRL;RPS27A;VAMP2;HBEGF
GO_Biological_Process_2021,ERBB signaling pathway (GO:0038127),3/66,0.0822125483906512,0.5127315750623946,0,0,3.054466230936819,7.631423004605476,CPNE3;STUB1;HBEGF
GO_Biological_Process_2021,positive regulation of protein serine/threonine kinase activity (GO:0071902),4/106,0.0820610049854426,0.5127315750623946,0,0,2.5186756669881065,6.297425489920325,RGCC;CALM3;ELANE;VEGFA
GO_Biological_Process_2021,chromosome organization (GO:0051276),4/106,0.0820610049854426,0.5127315750623946,0,0,2.5186756669881065,6.297425489920325,TOP2A;CDT1;RPS27A;RAD23B
GO_Biological_Process_2021,cellular response to peptide hormone stimulus (GO:0071375),4/106,0.0820610049854426,0.5127315750623946,0,0,2.5186756669881065,6.297425489920325,PKM;PRKAR2B;INPP5K;VAMP2
GO_Biological_Process_2021,nucleotide-excision repair (GO:0006289),4/105,0.0798849921708132,0.5127315750623946,0,0,2.543742898880052,6.428463813900091,RPS27A;POLE;RAD23B;POLR2L
GO_Biological_Process_2021,protein autoubiquitination (GO:0051865),3/65,0.0793410496483512,0.5127315750623946,0,0,3.103889943074004,7.865255980450994,RNF11;STUB1;RNF220
GO_Biological_Process_2021,mitotic G1 DNA damage checkpoint signaling (GO:0031571),3/65,0.0793410496483512,0.5127315750623946,0,0,3.103889943074004,7.865255980450994,PLK3;RGCC;RPL26
GO_Biological_Process_2021,regulation of RNA metabolic process (GO:0051252),3/65,0.0793410496483512,0.5127315750623946,0,0,3.103889943074004,7.865255980450994,HNRNPL;PCBP3;PCBP2
GO_Biological_Process_2021,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",2/30,0.0779895285179696,0.5127315750623946,0,0,4.574918566775244,11.671444002293471,RPS14;RPS21
GO_Biological_Process_2021,protein catabolic process (GO:0030163),3/64,0.0765145179342562,0.5127315750623946,0,0,3.154934104789457,8.109047559693822,SIAH2;SIAH1;ELANE
GO_Biological_Process_2021,pre-replicative complex assembly (GO:0036388),3/64,0.0765145179342562,0.5127315750623946,0,0,3.154934104789457,8.109047559693822,CDT1;PSMB1;RPS27A
GO_Biological_Process_2021,positive regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061419),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,VEGFA
GO_Biological_Process_2021,positive regulation of toll-like receptor 9 signaling pathway (GO:0034165),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,HMGB1
GO_Biological_Process_2021,positive regulation of protein localization to synapse (GO:1902474),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,DVL1
GO_Biological_Process_2021,protein-DNA complex subunit organization (GO:0071824),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,RPL23
GO_Biological_Process_2021,pteridine-containing compound biosynthetic process (GO:0042559),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,DHFR
GO_Biological_Process_2021,purine nucleobase transport (GO:0006863),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,SLC28A3
GO_Biological_Process_2021,radial glial cell differentiation (GO:0060019),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,GPR157
GO_Biological_Process_2021,regulation of nitric oxide mediated signal transduction (GO:0010749),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,VEGFA
GO_Biological_Process_2021,regulation of protein lipidation (GO:1903059),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,SVIP
GO_Biological_Process_2021,regulation of response to reactive oxygen species (GO:1901031),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,DHFR
GO_Biological_Process_2021,"establishment of mitochondrion localization, microtubule-mediated (GO:0034643)",1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,UXT
GO_Biological_Process_2021,regulation of resting membrane potential (GO:0060075),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,KCNK5
GO_Biological_Process_2021,regulation of superoxide metabolic process (GO:0090322),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,DHFR
GO_Biological_Process_2021,GDP-mannose metabolic process (GO:0019673),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,PMM1
GO_Biological_Process_2021,hexose import across plasma membrane (GO:0140271),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,SLC2A5
GO_Biological_Process_2021,hydrogen sulfide metabolic process (GO:0070813),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,ETHE1
GO_Biological_Process_2021,IMP biosynthetic process (GO:0006188),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,AMPD2
GO_Biological_Process_2021,positive regulation of mast cell chemotaxis (GO:0060754),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,VEGFA
GO_Biological_Process_2021,ruffle assembly (GO:0097178),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,INPP5K
GO_Biological_Process_2021,macromolecule biosynthetic process (GO:0009059),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,RPS23
GO_Biological_Process_2021,positive regulation of translation (GO:0045727),4/100,0.0694478695632452,0.5127315750623946,0,0,2.676912568306011,7.139804682088051,PKM;RPL26;ELAVL1;YBX3
GO_Biological_Process_2021,melanosome assembly (GO:1903232),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,TRAPPC6A
GO_Biological_Process_2021,diadenosine polyphosphate catabolic process (GO:0015961),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,NUDT4
GO_Biological_Process_2021,regulation of mitotic spindle checkpoint (GO:1903504),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,ANAPC15
GO_Biological_Process_2021,regulation of mitotic sister chromatid segregation (GO:0033047),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,ANAPC15
GO_Biological_Process_2021,regulation of mast cell chemotaxis (GO:0060753),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,VEGFA
GO_Biological_Process_2021,regulation of extracellular exosome assembly (GO:1903551),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,SDC4
GO_Biological_Process_2021,regulation of DNA-dependent DNA replication initiation (GO:0030174),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,CDT1
GO_Biological_Process_2021,cellular hyperosmotic response (GO:0071474),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,YBX3
GO_Biological_Process_2021,lymphocyte apoptotic process (GO:0070227),1/6,0.089202791910489,0.5127315750623946,0,0,12.783116883116882,30.89478579579379,CLC
GO_Biological_Process_2021,positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902255),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,RPL26
GO_Biological_Process_2021,protein K29-linked deubiquitination (GO:0035523),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,YOD1
GO_Biological_Process_2021,positive regulation of DNA ligation (GO:0051106),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,HMGB1
GO_Biological_Process_2021,diadenosine hexaphosphate metabolic process (GO:1901908),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,NUDT4
GO_Biological_Process_2021,diadenosine hexaphosphate catabolic process (GO:1901909),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,NUDT4
GO_Biological_Process_2021,positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,VEGFA
GO_Biological_Process_2021,CRD-mediated mRNA stabilization (GO:0070934),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,YBX1
GO_Biological_Process_2021,coronary artery morphogenesis (GO:0060982),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,VEGFA
GO_Biological_Process_2021,regulation of hormone metabolic process (GO:0032350),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,STUB1
GO_Biological_Process_2021,regulation of glycoprotein metabolic process (GO:1903018),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,GATA1
GO_Biological_Process_2021,cellular response to antibiotic (GO:0071236),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,RPL23
GO_Biological_Process_2021,"CD4-positive, alpha-beta T cell activation (GO:0035710)",1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,HMGB1
GO_Biological_Process_2021,regulation of adherens junction organization (GO:1903391),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,VEGFA
GO_Biological_Process_2021,diadenosine pentaphosphate catabolic process (GO:1901907),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,NUDT4
GO_Biological_Process_2021,apoptotic chromosome condensation (GO:0030263),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,TOP2A
GO_Biological_Process_2021,adenosine 5'-(hexahydrogen pentaphosphate) catabolic process (GO:1901911),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,NUDT4
GO_Biological_Process_2021,positive regulation of DNA metabolic process (GO:0051054),3/63,0.0737336313338898,0.5127315750623946,0,0,3.2076797385620917,8.363371374119533,RGCC;TRIM28;HMGB1
GO_Biological_Process_2021,amyloid fibril formation (GO:1990000),3/63,0.0737336313338898,0.5127315750623946,0,0,3.2076797385620917,8.363371374119533,SIAH2;SIAH1;RPS27A
GO_Biological_Process_2021,"nucleotide-excision repair, preincision complex assembly (GO:0006294)",2/29,0.0735163771948303,0.5127315750623946,0,0,4.744601278803233,12.38458162714892,RPS27A;RAD23B
GO_Biological_Process_2021,negative regulation of myeloid leukocyte differentiation (GO:0002762),2/29,0.0735163771948303,0.5127315750623946,0,0,4.744601278803233,12.38458162714892,FSTL3;FBN1
GO_Biological_Process_2021,negative regulation of mRNA catabolic process (GO:1902373),2/29,0.0735163771948303,0.5127315750623946,0,0,4.744601278803233,12.38458162714892,YBX1;ELAVL1
GO_Biological_Process_2021,glycolytic process (GO:0006096),2/29,0.0735163771948303,0.5127315750623946,0,0,4.744601278803233,12.38458162714892,GPI;PKM
GO_Biological_Process_2021,regulation of protein targeting to membrane (GO:0090313),2/29,0.0735163771948303,0.5127315750623946,0,0,4.744601278803233,12.38458162714892,FIS1;INPP5K
GO_Biological_Process_2021,regulation of mitotic cell cycle phase transition (GO:1901990),6/188,0.0721338938065412,0.5127315750623946,0,0,2.1226199543031226,5.580858717312544,CENPF;ANAPC15;RGCC;PRKAR2B;PSMB1;RPS27A
GO_Biological_Process_2021,protein-DNA complex assembly (GO:0065004),5/143,0.0712892455104538,0.5127315750623946,0,0,2.330401411136537,6.154612958439398,CDT1;PSMB1;ANP32B;RPS27A;RAD23B
GO_Biological_Process_2021,adenosine 5'-(hexahydrogen pentaphosphate) metabolic process (GO:1901910),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,NUDT4
GO_Biological_Process_2021,diadenosine pentaphosphate metabolic process (GO:1901906),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,NUDT4
GO_Biological_Process_2021,deoxyribonucleotide metabolic process (GO:0009262),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,RRM2
GO_Biological_Process_2021,DNA protection (GO:0042262),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,NUDT1
GO_Biological_Process_2021,positive regulation of dendritic cell differentiation (GO:2001200),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,HMGB1
GO_Biological_Process_2021,positive regulation of axon extension involved in axon guidance (GO:0048842),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,VEGFA
GO_Biological_Process_2021,peptidyl-lysine oxidation (GO:0018057),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,LOXL1
GO_Biological_Process_2021,oxidative RNA demethylation (GO:0035513),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,JMJD6
GO_Biological_Process_2021,neutral lipid catabolic process (GO:0046461),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,MGLL
GO_Biological_Process_2021,diphosphoinositol polyphosphate metabolic process (GO:0071543),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,NUDT4
GO_Biological_Process_2021,negative regulation of gene silencing by RNA (GO:0060967),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,ELAVL1
GO_Biological_Process_2021,negative regulation of collateral sprouting (GO:0048671),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,ULK1
GO_Biological_Process_2021,"negative regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043371)",1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,HMGB1
GO_Biological_Process_2021,modulation by symbiont of host autophagy (GO:0075071),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,ULK1
GO_Biological_Process_2021,negative regulation of posttranscriptional gene silencing (GO:0060149),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,ELAVL1
GO_Biological_Process_2021,ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway (GO:0090611),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,CHMP4B
GO_Biological_Process_2021,vascular endothelial growth factor receptor-2 signaling pathway (GO:0036324),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,VEGFA
GO_Biological_Process_2021,fructose transmembrane transport (GO:0015755),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,SLC2A5
GO_Biological_Process_2021,glycerol biosynthetic process (GO:0006114),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,PGP
GO_Biological_Process_2021,response to fructose (GO:0009750),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,SLC2A5
GO_Biological_Process_2021,regulation of retinal ganglion cell axon guidance (GO:0090259),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,VEGFA
GO_Biological_Process_2021,sulfide oxidation (GO:0019418),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,ETHE1
GO_Biological_Process_2021,"sulfide oxidation, using sulfide:quinone oxidoreductase (GO:0070221)",1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,ETHE1
GO_Biological_Process_2021,mature conventional dendritic cell differentiation (GO:0097029),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,PRTN3
GO_Biological_Process_2021,ubiquitin-dependent SMAD protein catabolic process (GO:0030579),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,STUB1
GO_Biological_Process_2021,isopentenyl diphosphate biosynthetic process (GO:0009240),1/5,0.0749065500581364,0.5127315750623946,0,0,15.979707792207792,41.41163552577115,MVK
GO_Biological_Process_2021,negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,VHL
GO_Biological_Process_2021,protein K11-linked deubiquitination (GO:0035871),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,YOD1
GO_Biological_Process_2021,positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,ITGB3
GO_Biological_Process_2021,positive regulation of monocyte differentiation (GO:0045657),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,CTNNBIP1
GO_Biological_Process_2021,nucleoside metabolic process (GO:0009116),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,NME4
GO_Biological_Process_2021,nucleic acid transport (GO:0050657),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,YBX1
GO_Biological_Process_2021,neuron projection regeneration (GO:0031102),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,DHFR
GO_Biological_Process_2021,negative regulation of voltage-gated calcium channel activity (GO:1901386),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,CALM3
GO_Biological_Process_2021,negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,RIOK3
GO_Biological_Process_2021,negative regulation of transmembrane transport (GO:0034763),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,INPP5K
GO_Biological_Process_2021,negative regulation of interferon-beta production (GO:0032688),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,YY1
GO_Biological_Process_2021,translesion synthesis (GO:0019985),2/42,0.1371785127281429,0.5175603116151979,0,0,3.2004885993485344,6.357681592934252,PCLAF;RPS27A
GO_Biological_Process_2021,modification-dependent macromolecule catabolic process (GO:0043632),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,RPS27A
GO_Biological_Process_2021,modulation by symbiont of host process (GO:0044003),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,RPS27A
GO_Biological_Process_2021,regulation of ubiquitin-dependent protein catabolic process (GO:2000058),2/42,0.1371785127281429,0.5175603116151979,0,0,3.2004885993485344,6.357681592934252,RPL23;RAD23B
GO_Biological_Process_2021,defense response to bacterium (GO:0042742),5/176,0.137594528617952,0.5175603116151979,0,0,1.8775007694675283,3.723917856284637,SLPI;PI3;MPO;RPL39;ELANE
GO_Biological_Process_2021,DNA metabolic process (GO:0006259),7/277,0.1387723531486156,0.5175603116151979,0,0,1.667243070885455,3.2926724117335033,TOP2A;CDT1;TRIM28;NUDT1;HMGB1;RPS27A;POLE
GO_Biological_Process_2021,positive regulation of macromolecule biosynthetic process (GO:0010557),4/129,0.1396090357435558,0.5175603116151979,0,0,2.052826229508197,4.041828787568921,CDT1;RGCC;RPL26;ELAVL1
GO_Biological_Process_2021,regulation of cytokinesis (GO:0032465),3/84,0.1407637150827413,0.5175603116151979,0,0,2.373517308157831,4.653690289659042,PLK3;CALM3;CIT
GO_Biological_Process_2021,response to insulin (GO:0032868),3/84,0.1407637150827413,0.5175603116151979,0,0,2.373517308157831,4.653690289659042,PKM;INPP5K;VAMP2
GO_Biological_Process_2021,regulation of intracellular signal transduction (GO:1902531),10/437,0.1412333933286704,0.5175603116151979,0,0,1.5088546521190855,2.9533438057628207,MBD3;PLK3;ARHGAP21;PRKAR2B;ARHGDIA;ARHGEF17;ARHGEF1;OCRL;KMT5A;VEGFA
GO_Biological_Process_2021,regulation of primary metabolic process (GO:0080090),4/130,0.1424085011519188,0.5175603116151979,0,0,2.036429872495446,3.969115011735032,MVK;SCD;ODC1;PSMB1
GO_Biological_Process_2021,regulation of cell-cell adhesion (GO:0022407),2/43,0.1424747933062348,0.5175603116151979,0,0,3.1222690077063637,6.084022740221554,SPINT2;FSTL3
GO_Biological_Process_2021,DNA-dependent DNA replication maintenance of fidelity (GO:0045005),2/43,0.1424747933062348,0.5175603116151979,0,0,3.1222690077063637,6.084022740221554,ALYREF;POLE
GO_Biological_Process_2021,signal release from synapse (GO:0099643),2/43,0.1424747933062348,0.5175603116151979,0,0,3.1222690077063637,6.084022740221554,DVL1;VAMP2
GO_Biological_Process_2021,anaphase-promoting complex-dependent catabolic process (GO:0031145),3/84,0.1407637150827413,0.5175603116151979,0,0,2.373517308157831,4.653690289659042,ANAPC15;PSMB1;RPS27A
GO_Biological_Process_2021,protein O-linked glycosylation via serine (GO:0018242),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,GALNT1
GO_Biological_Process_2021,lactation (GO:0007595),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,VEGFA
GO_Biological_Process_2021,negative regulation of type I interferon production (GO:0032480),2/43,0.1424747933062348,0.5175603116151979,0,0,3.1222690077063637,6.084022740221554,YY1;PCBP2
GO_Biological_Process_2021,SNARE complex assembly (GO:0035493),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,VAMP2
GO_Biological_Process_2021,regulation of urine volume (GO:0035809),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,INPP5K
GO_Biological_Process_2021,regulation of RNA polymerase II transcription preinitiation complex assembly (GO:0045898),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,HMGB1
GO_Biological_Process_2021,rRNA 3'-end processing (GO:0031125),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,RPS21
GO_Biological_Process_2021,"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,FOXM1
GO_Biological_Process_2021,regulation of high voltage-gated calcium channel activity (GO:1901841),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,CALM3
GO_Biological_Process_2021,regulation of glycoprotein biosynthetic process (GO:0010559),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,GATA1
GO_Biological_Process_2021,calcium import into the mitochondrion (GO:0036444),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,SMDT1
GO_Biological_Process_2021,regulation of axon guidance (GO:1902667),1/10,0.1442190531242349,0.5175603116151979,0,0,7.1002886002886,13.749154576304011,VEGFA
GO_Biological_Process_2021,regulation of DNA-dependent DNA replication (GO:0090329),1/12,0.1704720451401927,0.5213749834184589,0,0,5.808736717827627,10.276723793164306,CDT1
GO_Biological_Process_2021,epithelial cell-cell adhesion (GO:0090136),1/12,0.1704720451401927,0.5213749834184589,0,0,5.808736717827627,10.276723793164306,THBS4
GO_Biological_Process_2021,regulation of muscle system process (GO:0090257),1/12,0.1704720451401927,0.5213749834184589,0,0,5.808736717827627,10.276723793164306,MYL9
GO_Biological_Process_2021,cellular response to thyroid hormone stimulus (GO:0097067),1/12,0.1704720451401927,0.5213749834184589,0,0,5.808736717827627,10.276723793164306,GATA1
GO_Biological_Process_2021,regulation of glycogen metabolic process (GO:0070873),1/12,0.1704720451401927,0.5213749834184589,0,0,5.808736717827627,10.276723793164306,INPP5K
GO_Biological_Process_2021,regulation of sensory perception (GO:0051931),1/12,0.1704720451401927,0.5213749834184589,0,0,5.808736717827627,10.276723793164306,MGLL
GO_Biological_Process_2021,regulation of dendritic cell differentiation (GO:2001198),1/12,0.1704720451401927,0.5213749834184589,0,0,5.808736717827627,10.276723793164306,HMGB1
GO_Biological_Process_2021,attachment of mitotic spindle microtubules to kinetochore (GO:0051315),1/12,0.1704720451401927,0.5213749834184589,0,0,5.808736717827627,10.276723793164306,CDT1
GO_Biological_Process_2021,regulation of chromatin binding (GO:0035561),1/12,0.1704720451401927,0.5213749834184589,0,0,5.808736717827627,10.276723793164306,CDT1
GO_Biological_Process_2021,regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844),1/12,0.1704720451401927,0.5213749834184589,0,0,5.808736717827627,10.276723793164306,CALM3
GO_Biological_Process_2021,"regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)",1/12,0.1704720451401927,0.5213749834184589,0,0,5.808736717827627,10.276723793164306,HMGB1
GO_Biological_Process_2021,purine nucleotide biosynthetic process (GO:0006164),1/12,0.1704720451401927,0.5213749834184589,0,0,5.808736717827627,10.276723793164306,AMPD2
GO_Biological_Process_2021,negative regulation of mitotic cell cycle phase transition (GO:1901991),3/92,0.1702517285659779,0.5213749834184589,0,0,2.159286186384666,3.822966920026482,WEE1;RGCC;PSMB1
